"system" "site" "year" "month" "sample" "season" "class" "order" "specie" "guild" "habitat" "abundance" "bio.ind" "Tbiomass"
"660" "G" "L27" 2008 "agosto" "norte" "I" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 20371.8327157626 3.99511625065 81387.8399382665
"661" "G" "L27" 2008 "agosto" "norte" "I" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 6620.84563262285 0.462302329461538 3060.83235896679
"662" "G" "L27" 2008 "agosto" "oeste" "I" "acari" "mesostigmata" "uropodoidea" "predator" "epiedaphic" 509.295817894065 5.653243888 2879.17346969358
"663" "G" "L27" 2008 "agosto" "oeste" "I" "acari" "oribatida" "ceratozetoidea" "detritivore" "euedaphic" 509.295817894065 11.17265249 5690.18518794071
"664" "G" "L27" 2008 "agosto" "oeste" "I" "acari" "oribatida" "epilohmannioidea" "detritivore" "hemiedaphic" 1527.8874536822 1.80439952933333 2756.91940229846
"665" "G" "L27" 2008 "agosto" "oeste" "I" "acari" "oribatida" "oppioidea" "microphytophages" "euedaphic" 13241.6912652457 0.610677436269231 8086.4020737289
"666" "G" "L27" 2008 "agosto" "oeste" "I" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 20881.1285336567 3.88301937885366 81081.8267485229
"667" "G" "L27" 2008 "agosto" "oeste" "I" "acari" "trombidiformes" "eupodoidea" "omnivore" "hemiedaphic" 509.295817894065 0.424916301 216.408095054316
"668" "G" "L27" 2008 "agosto" "oeste" "I" "collembolla" "entomobryomorpha" "entomobroidea" "microphytophages" "epiedaphic" 509.295817894065 11.17490427 5691.33201007753
"669" "G" "L27" 2008 "agosto" "oeste" "I" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 2037.18327157626 5.5288293235 11263.2386092345
"670" "G" "L27" 2008 "agosto" "oeste" "I" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 4583.66236104659 0.781244848222222 3580.96260555775
"671" "G" "L27" 2008 "agosto" "sur" "I" "acari" "oribatida" "ceratozetoidea" "detritivore" "euedaphic" 509.295817894065 5.06551282 2579.84449471477
"672" "G" "L27" 2008 "agosto" "sur" "I" "acari" "oribatida" "epilohmannioidea" "detritivore" "hemiedaphic" 509.295817894065 3.233284598 1646.69832382269
"673" "G" "L27" 2008 "agosto" "sur" "I" "acari" "oribatida" "oppioidea" "microphytophages" "euedaphic" 509.295817894065 1.12071427 570.7750907652
"674" "G" "L27" 2008 "agosto" "sur" "I" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 6620.84563262285 4.65323724746154 30808.3655074137
"675" "G" "L27" 2008 "agosto" "sur" "I" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 509.295817894065 0.311831213 158.814332669733
"676" "G" "L27" 2008 "noviembre" "centro" "P" "acari" "oribatida" "oppioidea" "microphytophages" "euedaphic" 3565.07072525846 0.593664357142857 2116.45542027938
"677" "G" "L27" 2008 "noviembre" "centro" "P" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 12223.0996294576 3.58330030691667 43799.0366537083
"678" "G" "L27" 2008 "noviembre" "centro" "P" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 509.295817894065 0.932106585 474.717985572019
"679" "G" "L27" 2008 "noviembre" "norte" "P" "acari" "oribatida" "oppioidea" "microphytophages" "euedaphic" 5092.95817894065 1.6954425331 8634.8179158755
"680" "G" "L27" 2008 "noviembre" "norte" "P" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 12223.0996294576 3.64266964683333 44524.7140104448
"681" "G" "L27" 2009 "agosto" "centro" "I" "acari" "mesostigmata" "parasitoidea" "predator" "epiedaphic" 509.295817894065 29.38774958 14967.0579584121
"682" "G" "L27" 2009 "agosto" "centro" "I" "acari" "mesostigmata" "rhodacaroidea" "predator" "euedaphic" 509.295817894065 7.154420881 3643.71663414727
"683" "G" "L27" 2009 "agosto" "centro" "I" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 1018.59163578813 5.847789679 5956.50965487755
"684" "G" "L27" 2009 "agosto" "centro" "I" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 4074.36654315252 0.410000901375 1670.49395522468
"685" "G" "L27" 2009 "agosto" "oeste" "I" "acari" "oribatida" "crotonioidea" "microphytophages" "hemiedaphic" 509.295817894065 5.382483109 2741.27613729914
"686" "G" "L27" 2009 "agosto" "oeste" "I" "acari" "oribatida" "epilohmannioidea" "detritivore" "hemiedaphic" 2546.47908947033 1.35689121 3455.29509295109
"687" "G" "L27" 2009 "agosto" "oeste" "I" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 509.295817894065 8.096645258 4123.58756887121
"688" "G" "L27" 2009 "agosto" "oeste" "I" "collembolla" "entomobryomorpha" "isotomidae" "detritivore" "hemiedaphic" 1018.59163578813 0.882413827 898.819343485994
"689" "G" "L27" 2009 "agosto" "oeste" "I" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 1018.59163578813 7.7648372505 7909.1982766154
"690" "G" "L27" 2009 "diciembre" "norte" "V" "acari" "oribatida" "crotonioidea" "microphytophages" "hemiedaphic" 509.295817894065 0.441806162 225.010030626428
"691" "G" "L27" 2009 "diciembre" "norte" "V" "collembolla" "entomobryomorpha" "entomobroidea" "microphytophages" "epiedaphic" 509.295817894065 1.277531762 650.641583613436
"692" "G" "L27" 2009 "diciembre" "oeste" "V" "acari" "oribatida" "epilohmannioidea" "detritivore" "hemiedaphic" 509.295817894065 1.936074259 986.034523241051
"693" "G" "L27" 2009 "diciembre" "oeste" "V" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 509.295817894065 4.105146166 2090.73377418766
"694" "G" "L27" 2009 "diciembre" "oeste" "V" "acari" "trombidiformes" "eupodoidea" "omnivore" "hemiedaphic" 509.295817894065 20.41874501 10399.1814402383
"695" "G" "L27" 2009 "diciembre" "sur" "V" "acari" "oribatida" "epilohmannioidea" "detritivore" "hemiedaphic" 509.295817894065 2.124580683 1082.04005663042
"696" "G" "L27" 2009 "diciembre" "sur" "V" "acari" "oribatida" "oppioidea" "microphytophages" "euedaphic" 1018.59163578813 0.663827663 676.169305136582
"697" "G" "L27" 2009 "febrero" "centro" "V" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 1018.59163578813 3.5900462495 3656.79108183325
"698" "G" "L27" 2009 "febrero" "centro" "V" "collembolla" "Symphypleona" "symphypleona" "detritivore" "hemiedaphic" 1527.8874536822 3.20585517266667 4898.18589663957
"699" "G" "L27" 2009 "febrero" "centro" "V" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 1018.59163578813 2.184221012 2224.82925353589
"700" "G" "L27" 2009 "febrero" "este" "V" "acari" "oribatida" "oppioidea" "microphytophages" "euedaphic" 509.295817894065 1.562486741 795.767962706227
"701" "G" "L27" 2009 "febrero" "sur" "V" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 509.295817894065 1.086880116 553.543497631016
"702" "G" "L27" 2009 "mayo" "centro" "O" "acari" "oribatida" "ceratozetoidea" "detritivore" "euedaphic" 509.295817894065 4.568821603 2326.88173511196
"703" "G" "L27" 2009 "mayo" "centro" "O" "acari" "oribatida" "oppioidea" "microphytophages" "euedaphic" 509.295817894065 0.370431048 188.658983564516
"704" "G" "L27" 2009 "mayo" "centro" "O" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 1018.59163578813 4.159389262 4236.71911226016
"705" "G" "L27" 2009 "mayo" "centro" "O" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 3055.77490736439 0.946391542666667 2891.95952862268
"706" "G" "L27" 2009 "mayo" "norte" "O" "acari" "mesostigmata" "rhodacaroidea" "predator" "euedaphic" 509.295817894065 1.474115568 750.760893874934
"707" "G" "L27" 2009 "mayo" "norte" "O" "acari" "oribatida" "epilohmannioidea" "detritivore" "hemiedaphic" 1018.59163578813 2.037656069 2075.53942849632
"708" "G" "L27" 2009 "mayo" "oeste" "O" "acari" "oribatida" "oppioidea" "microphytophages" "euedaphic" 509.295817894065 1.743310371 887.860681241651
"709" "G" "L27" 2009 "mayo" "oeste" "O" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 1018.59163578813 4.637117647 4723.32924939974
"710" "G" "L27" 2009 "mayo" "oeste" "O" "acari" "trombidiformes" "eupodoidea" "omnivore" "hemiedaphic" 509.295817894065 0.563644263 287.061665925883
"711" "G" "L27" 2009 "mayo" "oeste" "O" "collembolla" "entomobryomorpha" "isotomidae" "detritivore" "hemiedaphic" 509.295817894065 2.440664048 1243.0199925308
"712" "G" "L27" 2009 "mayo" "oeste" "O" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 509.295817894065 0.947427535 482.520881333183
"713" "G" "L27" 2009 "mayo" "oeste" "O" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 1527.8874536822 0.355972452333333 543.885843776583
"714" "G" "L27" 2010 "diciembre" "centro" "V" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 509.295817894065 4.833674171 2461.77004035286
"715" "G" "L27" 2010 "diciembre" "centro" "V" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 509.295817894065 0.747579977 380.739355827441
"716" "G" "L27" 2010 "diciembre" "norte" "V" "acari" "trombidiformes" "eupodoidea" "omnivore" "hemiedaphic" 2037.18327157626 0.33268804525 677.746520436706
"717" "G" "L27" 2010 "diciembre" "norte" "V" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 509.295817894065 6.129256781 3121.60484536214
"718" "G" "L27" 2010 "diciembre" "oeste" "V" "acari" "astigmata" "acaroidea" "omnivore" "epiedaphic" 1018.59163578813 0.842274413 857.933672120157
"719" "G" "L27" 2010 "diciembre" "oeste" "V" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 3055.77490736439 0.630247714333333 1925.89515088356
"720" "G" "L27" 2010 "diciembre" "sur" "V" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 33613.5239810083 0.691607649151515 23247.3703002032
"721" "G" "L27" 2010 "junio" "centro" "I" "collembolla" "entomobryomorpha" "entomobroidea" "microphytophages" "epiedaphic" 509.295817894065 19.51359663 9938.19315573072
"722" "G" "L27" 2010 "junio" "centro" "I" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 1018.59163578813 11.999237245 12222.3226935944
"723" "G" "L27" 2010 "junio" "este" "I" "acari" "mesostigmata" "rhodacaroidea" "predator" "euedaphic" 509.295817894065 4.459394461 2271.15094932726
"724" "G" "L27" 2010 "junio" "este" "I" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 2037.18327157626 18.8184233325 38336.5772104094
"725" "G" "L27" 2010 "junio" "este" "I" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 1018.59163578813 5.516109189 5618.66268200945
"726" "G" "L27" 2010 "junio" "norte" "I" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 509.295817894065 1.337736236 681.303470440148
"727" "G" "L27" 2010 "junio" "oeste" "I" "acari" "oribatida" "ceratozetoidea" "detritivore" "euedaphic" 509.295817894065 18.89384321 9622.55533079918
"728" "G" "L27" 2010 "junio" "oeste" "I" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 509.295817894065 26.81479707 13656.664005429
"729" "G" "L27" 2010 "junio" "oeste" "I" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 1018.59163578813 11.4901162655 11703.7363222714
"730" "G" "L27" 2010 "junio" "oeste" "I" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 509.295817894065 14.79092276 7532.95510446214
"731" "G" "L27" 2010 "junio" "sur" "I" "acari" "oribatida" "ceratozetoidea" "detritivore" "euedaphic" 509.295817894065 36.01361217 18341.5820654398
"732" "G" "L27" 2010 "junio" "sur" "I" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 1018.59163578813 1.4446174655 1471.47526727175
"733" "G" "L27" 2010 "marzo" "este" "O" "acari" "trombidiformes" "eupodoidea" "omnivore" "hemiedaphic" 7639.43726841098 0.240927844266667 1840.55315248869
"734" "G" "L27" 2010 "marzo" "este" "O" "acari" "trombidiformes" "tydeoidea" "omnivore" "hemiedaphic" 509.295817894065 0.488794859 248.941177496819
"735" "G" "L27" 2010 "marzo" "norte" "O" "collembolla" "entomobryomorpha" "entomobroidea" "microphytophages" "epiedaphic" 3055.77490736439 4.83202971833333 14765.595164922
"736" "G" "L27" 2010 "marzo" "norte" "O" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 5602.25399683472 5.56615434318182 31183.0104160893
"737" "G" "L27" 2010 "marzo" "norte" "O" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 21899.7201694448 1.50710059525581 33005.081303306
"738" "G" "L27" 2010 "marzo" "oeste" "O" "acari" "oribatida" "ceratozetoidea" "detritivore" "euedaphic" 6111.54981472878 5.12091399791667 31296.7209952096
"739" "G" "L27" 2010 "marzo" "oeste" "O" "acari" "oribatida" "galumnioidea" "microphytophages" "hemiedaphic" 1018.59163578813 19.65367413 20019.0680813236
"740" "G" "L27" 2010 "marzo" "oeste" "O" "acari" "oribatida" "oppioidea" "microphytophages" "euedaphic" 1018.59163578813 0.674011822 686.542804311518
"741" "G" "L27" 2010 "marzo" "oeste" "O" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 5602.25399683472 3.810034632 21344.7817452007
"742" "G" "L27" 2010 "marzo" "sur" "O" "acari" "mesostigmata" "rhodacaroidea" "predator" "euedaphic" 509.295817894065 1.365843452 695.618358001593
"743" "G" "L27" 2010 "marzo" "sur" "O" "collembolla" "entomobryomorpha" "entomobroidea" "microphytophages" "epiedaphic" 3055.77490736439 3.27982889333333 10022.4188326967
"744" "G" "L27" 2010 "marzo" "sur" "O" "collembolla" "entomobryomorpha" "isotomidae" "detritivore" "hemiedaphic" 5602.25399683472 2.06409102854545 11563.5622144995
"745" "G" "L27" 2010 "septiembre" "centro" "P" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 509.295817894065 6.503040645 3311.97140409362
"746" "G" "L27" 2010 "septiembre" "centro" "P" "acari" "trombidiformes" "bdelloidea" "predator" "euedaphic" 509.295817894065 2.72368694 1387.16236779468
"747" "G" "L27" 2010 "septiembre" "centro" "P" "acari" "trombidiformes" "eupodoidea" "omnivore" "hemiedaphic" 509.295817894065 0.795748115 405.271187066586
"748" "G" "L27" 2010 "septiembre" "centro" "P" "collembolla" "Symphypleona" "symphypleona" "detritivore" "hemiedaphic" 509.295817894065 3.650692981 1859.28266763852
"749" "G" "L27" 2010 "septiembre" "centro" "P" "collembolla" "entomobryomorpha" "entomobroidea" "microphytophages" "epiedaphic" 509.295817894065 15.79772945 8045.71754110691
"750" "G" "L27" 2010 "septiembre" "centro" "P" "collembolla" "entomobryomorpha" "isotomidae" "detritivore" "hemiedaphic" 3055.77490736439 2.491087234 7612.20186171297
"751" "G" "L27" 2010 "septiembre" "centro" "P" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 1527.8874536822 14.9547100946667 22849.1139270957
"752" "G" "L27" 2010 "septiembre" "este" "P" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 4583.66236104659 9.28962788344444 42580.5176774732
"753" "G" "L27" 2010 "septiembre" "este" "P" "acari" "trombidiformes" "tydeoidea" "omnivore" "hemiedaphic" 2546.47908947033 0.5603483512 1426.91535914997
"754" "G" "L27" 2010 "septiembre" "este" "P" "collembolla" "entomobryomorpha" "isotomidae" "detritivore" "hemiedaphic" 9676.62053998724 2.16365217063158 20936.8410357215
"755" "G" "L27" 2010 "septiembre" "este" "P" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 13750.9870831398 12.2359921552593 168256.970076369
"756" "G" "L27" 2010 "septiembre" "este" "P" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 1018.59163578813 2.645001131 2694.17602868674
"757" "G" "L27" 2010 "septiembre" "sur" "P" "acari" "trombidiformes" "bdelloidea" "predator" "euedaphic" 1527.8874536822 6.31105869866667 9642.58740514468
"758" "G" "L27" 2010 "septiembre" "sur" "P" "acari" "trombidiformes" "eupodoidea" "omnivore" "hemiedaphic" 2037.18327157626 1.422533712 2897.96188133968
"759" "G" "L27" 2010 "septiembre" "sur" "P" "collembolla" "entomobryomorpha" "isotomidae" "detritivore" "hemiedaphic" 7639.43726841098 1.54886631006667 11832.4670129095
"760" "G" "L27" 2010 "septiembre" "sur" "P" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 6620.84563262285 7.87210281169231 52119.977520351
"761" "N" "Festuca" 2008 "agosto" "centro" "I" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 1018.59163578813 4.7242057165 4812.03642856937
"762" "N" "Festuca" 2008 "agosto" "centro" "I" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 1018.59163578813 0.459761455 468.309172520781
"763" "N" "Festuca" 2008 "agosto" "este" "I" "acari" "oribatida" "epilohmannioidea" "detritivore" "hemiedaphic" 509.295817894065 2.710388253 1380.3894021221
"764" "N" "Festuca" 2008 "agosto" "este" "I" "acari" "oribatida" "oppioidea" "microphytophages" "euedaphic" 3565.07072525846 2.00419368657143 7145.09223974362
"765" "N" "Festuca" 2008 "agosto" "este" "I" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 509.295817894065 6.414844384 3267.05341721243
"766" "N" "Festuca" 2008 "agosto" "este" "I" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 1527.8874536822 0.441937019 675.23002664781
"767" "N" "Festuca" 2008 "agosto" "sur" "I" "acari" "mesostigmata" "dermanyssoidea" "predator" "epiedaphic" 509.295817894065 2.151514211 1095.75718980195
"768" "N" "Festuca" 2008 "agosto" "sur" "I" "acari" "mesostigmata" "veigaioidea" "predator" "epiedaphic" 509.295817894065 4.957189887 2524.67607795585
"769" "N" "Festuca" 2008 "agosto" "sur" "I" "acari" "oribatida" "oppioidea" "microphytophages" "euedaphic" 1527.8874536822 1.774153431 2710.70676813212
"770" "N" "Festuca" 2008 "agosto" "sur" "I" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 1018.59163578813 3.3276670165 3389.53378969494
"771" "N" "Festuca" 2008 "agosto" "sur" "I" "collembolla" "entomobryomorpha" "entomobroidea" "microphytophages" "epiedaphic" 1018.59163578813 4.269599373 4348.97820950404
"772" "N" "Festuca" 2008 "agosto" "sur" "I" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 5602.25399683472 0.442739145636364 2480.33714819651
"773" "N" "Festuca" 2008 "noviembre" "centro" "P" "acari" "mesostigmata" "dermanyssoidea" "predator" "epiedaphic" 509.295817894065 5.257289766 2677.51569128107
"774" "N" "Festuca" 2008 "noviembre" "centro" "P" "acari" "oribatida" "epilohmannioidea" "detritivore" "hemiedaphic" 509.295817894065 1.967924438 1002.25568620493
"775" "N" "Festuca" 2008 "noviembre" "centro" "P" "acari" "oribatida" "oppioidea" "microphytophages" "euedaphic" 1527.8874536822 0.688307570333333 1051.65650098678
"776" "N" "Festuca" 2008 "noviembre" "centro" "P" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 1018.59163578813 2.0841017915 2122.84865295296
"777" "N" "Festuca" 2008 "noviembre" "centro" "P" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 17316.0578083982 0.557313775588235 9650.47755550255
"778" "N" "Festuca" 2008 "noviembre" "norte" "P" "acari" "mesostigmata" "uropodoidea" "predator" "epiedaphic" 1018.59163578813 3.7019804605 3770.80633291639
"779" "N" "Festuca" 2008 "noviembre" "norte" "P" "acari" "oribatida" "ceratozetoidea" "detritivore" "euedaphic" 509.295817894065 28.37461086 14451.0706453695
"780" "N" "Festuca" 2008 "noviembre" "norte" "P" "acari" "oribatida" "oppioidea" "microphytophages" "euedaphic" 4583.66236104659 2.97935465444444 13656.355789786
"781" "N" "Festuca" 2008 "noviembre" "norte" "P" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 4583.66236104659 3.48015540311111 15951.8573318333
"782" "N" "Festuca" 2008 "noviembre" "norte" "P" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 1527.8874536822 1.167185285 1783.32775307398
"783" "N" "Festuca" 2008 "noviembre" "oeste" "P" "acari" "oribatida" "ceratozetoidea" "detritivore" "euedaphic" 1018.59163578813 4.0952673585 4171.40507768425
"784" "N" "Festuca" 2008 "noviembre" "oeste" "P" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 1018.59163578813 3.4533347385 3517.53788021269
"785" "N" "Festuca" 2009 "agosto" "centro" "I" "acari" "oribatida" "epilohmannioidea" "detritivore" "hemiedaphic" 509.295817894065 3.319475687 1690.59508499013
"786" "N" "Festuca" 2009 "agosto" "centro" "I" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 509.295817894065 0.742002512 377.898776228491
"787" "N" "Festuca" 2009 "agosto" "oeste" "I" "acari" "oribatida" "epilohmannioidea" "detritivore" "hemiedaphic" 509.295817894065 4.004644303 2039.54859567119
"788" "N" "Festuca" 2009 "agosto" "oeste" "I" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 509.295817894065 6.347074237 3232.53836476726
"789" "N" "Festuca" 2009 "agosto" "sur" "I" "acari" "oribatida" "epilohmannioidea" "detritivore" "hemiedaphic" 509.295817894065 3.026053099 1541.15618804608
"790" "N" "Festuca" 2009 "febrero" "norte" "V" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 509.295817894065 1.733105241 882.663251211586
"791" "N" "Festuca" 2009 "febrero" "oeste" "V" "acari" "oribatida" "ceratozetoidea" "detritivore" "euedaphic" 2546.47908947033 5.5399041468 14107.2500674961
"792" "N" "Festuca" 2009 "febrero" "oeste" "V" "acari" "oribatida" "euphthiracaroidea" "detritivore" "euedaphic" 509.295817894065 3.77873794 1924.49542975963
"793" "N" "Festuca" 2009 "febrero" "oeste" "V" "acari" "oribatida" "galumnioidea" "microphytophages" "hemiedaphic" 1018.59163578813 17.17805789 17497.4260858383
"794" "N" "Festuca" 2009 "febrero" "oeste" "V" "acari" "oribatida" "oppioidea" "microphytophages" "euedaphic" 1018.59163578813 0.977313919 995.483783432718
"795" "N" "Festuca" 2009 "febrero" "oeste" "V" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 8148.73308630504 3.9883463805 32499.9701104253
"796" "N" "Festuca" 2009 "febrero" "oeste" "V" "collembolla" "entomobryomorpha" "isotomidae" "detritivore" "hemiedaphic" 509.295817894065 0.815921809 415.54556505226
"797" "N" "Festuca" 2009 "febrero" "sur" "V" "acari" "mesostigmata" "rhodacaroidea" "predator" "euedaphic" 1018.59163578813 3.2028519945 3262.39825226503
"798" "N" "Festuca" 2009 "mayo" "centro" "O" "acari" "oribatida" "brachychthonioidea" "microphytophages" "hemiedaphic" 509.295817894065 1.115347414 568.04177344916
"799" "N" "Festuca" 2009 "mayo" "este" "O" "acari" "mesostigmata" "uropodoidea" "predator" "epiedaphic" 1018.59163578813 5.36698969 5466.77080759513
"800" "N" "Festuca" 2009 "mayo" "oeste" "O" "acari" "oribatida" "epilohmannioidea" "detritivore" "hemiedaphic" 509.295817894065 3.516192079 1790.78192074694
"801" "N" "Festuca" 2009 "mayo" "oeste" "O" "acari" "trombidiformes" "tydeoidea" "omnivore" "epiedaphic" 509.295817894065 0.414349955 211.026699226094
"802" "N" "Festuca" 2009 "mayo" "sur" "O" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 509.295817894065 0.719146307 366.258206609061
"803" "N" "Festuca" 2009 "mayo" "sur" "O" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 509.295817894065 0.148937354 75.8531715204079
"804" "N" "Festuca" 2010 "diciembre" "centro" "V" "acari" "oribatida" "epilohmannioidea" "detritivore" "hemiedaphic" 509.295817894065 1.964965668 1000.74879701782
"805" "N" "Festuca" 2010 "diciembre" "centro" "V" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 509.295817894065 0.28825373 146.806419181365
"806" "N" "Festuca" 2010 "diciembre" "centro" "V" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 2037.18327157626 0.594446928 1210.9973375615
"807" "N" "Festuca" 2010 "diciembre" "este" "V" "acari" "mesostigmata" "rhodacaroidea" "predator" "euedaphic" 2546.47908947033 0.9411094358 2396.51549916792
"808" "N" "Festuca" 2010 "diciembre" "este" "V" "acari" "oribatida" "epilohmannioidea" "detritivore" "hemiedaphic" 509.295817894065 0.31083025 158.304546399967
"809" "N" "Festuca" 2010 "diciembre" "este" "V" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 509.295817894065 6.409359806 3264.26014457412
"810" "N" "Festuca" 2010 "diciembre" "este" "V" "acari" "trombidiformes" "eupodoidea" "omnivore" "hemiedaphic" 9167.32472209317 0.183795022611111 1684.90865458051
"811" "N" "Festuca" 2010 "diciembre" "este" "V" "collembolla" "entomobryomorpha" "entomobroidea" "microphytophages" "epiedaphic" 509.295817894065 23.73975055 12090.5556729633
"812" "N" "Festuca" 2010 "diciembre" "este" "V" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 69773.5270514869 0.401812127671533 28035.8493597052
"813" "N" "Festuca" 2010 "diciembre" "norte" "V" "acari" "oribatida" "epilohmannioidea" "detritivore" "hemiedaphic" 509.295817894065 2.623270077 1336.02047942274
"814" "N" "Festuca" 2010 "diciembre" "norte" "V" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 1018.59163578813 2.1314621325 2171.08950016363
"815" "N" "Festuca" 2010 "diciembre" "sur" "V" "acari" "mesostigmata" "dermanyssoidea" "predator" "epiedaphic" 1018.59163578813 2.978382771 3033.75577871607
"816" "N" "Festuca" 2010 "diciembre" "sur" "V" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 509.295817894065 3.828609385 1949.89474813047
"817" "N" "Festuca" 2010 "diciembre" "sur" "V" "acari" "trombidiformes" "eupodoidea" "omnivore" "hemiedaphic" 1018.59163578813 0.3401359775 346.45966171212
"818" "N" "Festuca" 2010 "diciembre" "sur" "V" "collembolla" "entomobryomorpha" "isotomidae" "detritivore" "hemiedaphic" 509.295817894065 0.953585687 485.657202392739
"819" "N" "Festuca" 2010 "diciembre" "sur" "V" "collembolla" "poduromorpha" "onychiuridae" "microphytophages" "euedaphic" 4074.36654315252 0.847071056 3451.27797023927
"820" "N" "Festuca" 2010 "junio" "centro" "I" "acari" "oribatida" "galumnioidea" "microphytophages" "hemiedaphic" 509.295817894065 45.85265767 23352.5667906592
"821" "N" "Festuca" 2010 "junio" "centro" "I" "acari" "oribatida" "oripodoidea" "detritivore" "hemiedaphic" 3055.77490736439 7.90990340466667 24170.8843436566
"822" "N" "Festuca" 2010 "junio" "centro" "I" "collembolla" "entomobryomorpha" "isotomidae" "detritivore" "hemiedaphic" 509.295817894065 1.914695774 975.14655023764
"823" "N" "Festuca" 2010 "junio" "centro" "I" "collembolla" "poduromorpha" "hypogastruridae" "omnivore" "hemiedaphic" 509.295817894065 1.609801947 819.865399244823
