ID	system	site	sample	month	year	specie	biomass	length	width	season	class	order	habitat	guild	P	MO	CE	Ph	DAP	HR	Ca	Mg	Sodio	K	N	ARA	RESP	RM5	RM10	bm	POM	LATITUD	LONGITUD	Latitud	Longitud	X	Y
72	N	triangulo	centro	diciembre	2010	isotomidae	1.044233368	564.1129	135.7504	V	collembolla	entomobryomorpha	hemiedaphic	detritivore	7.82	4.61	0.39	7.1	1.23	0.14	7.5	1.53	0.9	1.6	0.3476	0.08	0.039942857	24	0	210864.73296012	1701090000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
73	N	triangulo	centro	diciembre	2010	oripodoidea	0.202941504	174.4949	76.0605	V	acari	oribatida	hemiedaphic	detritivore	7.82	4.61	0.39	7.1	1.23	0.14	7.5	1.53	0.9	1.6	0.3476	0.08	0.039942857	24	0	210864.73296012	1701090000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
74	N	triangulo	centro	diciembre	2010	oripodoidea	0.193016672	161.9039	80.0279	V	acari	oribatida	hemiedaphic	detritivore	7.82	4.61	0.39	7.1	1.23	0.14	7.5	1.53	0.9	1.6	0.3476	0.08	0.039942857	24	0	210864.73296012	1701090000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
75	N	triangulo	centro	diciembre	2010	oripodoidea	0.295298685	186.8081	91.8847	V	acari	oribatida	hemiedaphic	detritivore	7.82	4.61	0.39	7.1	1.23	0.14	7.5	1.53	0.9	1.6	0.3476	0.08	0.039942857	24	0	210864.73296012	1701090000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
76	N	triangulo	centro	diciembre	2010	onychiuridae	0.086872898	242.6883	38.6717	V	collembolla	poduromorpha	euedaphic	microphytophages	7.82	4.61	0.39	7.1	1.23	0.14	7.5	1.53	0.9	1.6	0.3476	0.08	0.039942857	24	0	210864.73296012	1701090000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
77	N	triangulo	centro	diciembre	2010	onychiuridae	0.39145463	419.5592	87.6107	V	collembolla	poduromorpha	euedaphic	microphytophages	7.82	4.61	0.39	7.1	1.23	0.14	7.5	1.53	0.9	1.6	0.3476	0.08	0.039942857	24	0	210864.73296012	1701090000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
78	N	triangulo	centro	diciembre	2010	onychiuridae	0.092719818	248.5052	37.3262	V	collembolla	poduromorpha	euedaphic	microphytophages	7.82	4.61	0.39	7.1	1.23	0.14	7.5	1.53	0.9	1.6	0.3476	0.08	0.039942857	24	0	210864.73296012	1701090000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
79	N	triangulo	centro	diciembre	2010	onychiuridae	0.056233206	207.1863	36.2452	V	collembolla	poduromorpha	euedaphic	microphytophages	7.82	4.61	0.39	7.1	1.23	0.14	7.5	1.53	0.9	1.6	0.3476	0.08	0.039942857	24	0	210864.73296012	1701090000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
80	N	triangulo	centro	diciembre	2010	onychiuridae	0.138841328	287.8046	56.1318	V	collembolla	poduromorpha	euedaphic	microphytophages	7.82	4.61	0.39	7.1	1.23	0.14	7.5	1.53	0.9	1.6	0.3476	0.08	0.039942857	24	0	210864.73296012	1701090000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
81	N	triangulo	centro	diciembre	2010	onychiuridae	0.130700129	281.5496	62.7955	V	collembolla	poduromorpha	euedaphic	microphytophages	7.82	4.61	0.39	7.1	1.23	0.14	7.5	1.53	0.9	1.6	0.3476	0.08	0.039942857	24	0	210864.73296012	1701090000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
82	N	triangulo	centro	diciembre	2010	onychiuridae	0.073577534	228.4633	39.5702	V	collembolla	poduromorpha	euedaphic	microphytophages	7.82	4.61	0.39	7.1	1.23	0.14	7.5	1.53	0.9	1.6	0.3476	0.08	0.039942857	24	0	210864.73296012	1701090000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
83	N	triangulo	centro	diciembre	2010	onychiuridae	0.018446278	138.1435	21.4512	V	collembolla	poduromorpha	euedaphic	microphytophages	7.82	4.61	0.39	7.1	1.23	0.14	7.5	1.53	0.9	1.6	0.3476	0.08	0.039942857	24	0	210864.73296012	1701090000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
84	N	triangulo	centro	diciembre	2010	onychiuridae	0.070547693	224.9964	32.8646	V	collembolla	poduromorpha	euedaphic	microphytophages	7.82	4.61	0.39	7.1	1.23	0.14	7.5	1.53	0.9	1.6	0.3476	0.08	0.039942857	24	0	210864.73296012	1701090000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
85	N	triangulo	centro	diciembre	2010	onychiuridae	0.562952861	478.8193	107.3173	V	collembolla	poduromorpha	euedaphic	microphytophages	7.82	4.61	0.39	7.1	1.23	0.14	7.5	1.53	0.9	1.6	0.3476	0.08	0.039942857	24	0	210864.73296012	1701090000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
86	N	triangulo	centro	diciembre	2010	onychiuridae	0.039479801	182.1797	38.589	V	collembolla	poduromorpha	euedaphic	microphytophages	7.82	4.61	0.39	7.1	1.23	0.14	7.5	1.53	0.9	1.6	0.3476	0.08	0.039942857	24	0	210864.73296012	1701090000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
87	N	triangulo	centro	diciembre	2010	onychiuridae	0.151006631	296.7305	69.4881	V	collembolla	poduromorpha	euedaphic	microphytophages	7.82	4.61	0.39	7.1	1.23	0.14	7.5	1.53	0.9	1.6	0.3476	0.08	0.039942857	24	0	210864.73296012	1701090000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
88	N	triangulo	centro	diciembre	2010	onychiuridae	0.040114906	183.24	32.3748	V	collembolla	poduromorpha	euedaphic	microphytophages	7.82	4.61	0.39	7.1	1.23	0.14	7.5	1.53	0.9	1.6	0.3476	0.08	0.039942857	24	0	210864.73296012	1701090000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
89	N	triangulo	centro	diciembre	2010	onychiuridae	0.029322639	163.504	29.5901	V	collembolla	poduromorpha	euedaphic	microphytophages	7.82	4.61	0.39	7.1	1.23	0.14	7.5	1.53	0.9	1.6	0.3476	0.08	0.039942857	24	0	210864.73296012	1701090000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
90	N	triangulo	centro	diciembre	2010	onychiuridae	0.116307786	269.855	40.5277	V	collembolla	poduromorpha	euedaphic	microphytophages	7.82	4.61	0.39	7.1	1.23	0.14	7.5	1.53	0.9	1.6	0.3476	0.08	0.039942857	24	0	210864.73296012	1701090000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
91	N	triangulo	centro	diciembre	2010	onychiuridae	0.080656624	236.2238	39.5702	V	collembolla	poduromorpha	euedaphic	microphytophages	7.82	4.61	0.39	7.1	1.23	0.14	7.5	1.53	0.9	1.6	0.3476	0.08	0.039942857	24	0	210864.73296012	1701090000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
92	N	triangulo	centro	diciembre	2010	onychiuridae	0.072034346	226.7091	39.4894	V	collembolla	poduromorpha	euedaphic	microphytophages	7.82	4.61	0.39	7.1	1.23	0.14	7.5	1.53	0.9	1.6	0.3476	0.08	0.039942857	24	0	210864.73296012	1701090000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
93	N	triangulo	centro	diciembre	2010	onychiuridae	0.053359833	203.2722	41.4631	V	collembolla	poduromorpha	euedaphic	microphytophages	7.82	4.61	0.39	7.1	1.23	0.14	7.5	1.53	0.9	1.6	0.3476	0.08	0.039942857	24	0	210864.73296012	1701090000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
94	N	triangulo	centro	diciembre	2010	onychiuridae	0.100044487	255.4718	33.7284	V	collembolla	poduromorpha	euedaphic	microphytophages	7.82	4.61	0.39	7.1	1.23	0.14	7.5	1.53	0.9	1.6	0.3476	0.08	0.039942857	24	0	210864.73296012	1701090000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
95	N	triangulo	centro	diciembre	2010	onychiuridae	0.107299668	262.0592	40.7636	V	collembolla	poduromorpha	euedaphic	microphytophages	7.82	4.61	0.39	7.1	1.23	0.14	7.5	1.53	0.9	1.6	0.3476	0.08	0.039942857	24	0	210864.73296012	1701090000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
96	N	triangulo	centro	diciembre	2010	onychiuridae	0.086473427	242.2819	41.4631	V	collembolla	poduromorpha	euedaphic	microphytophages	7.82	4.61	0.39	7.1	1.23	0.14	7.5	1.53	0.9	1.6	0.3476	0.08	0.039942857	24	0	210864.73296012	1701090000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
97	N	triangulo	centro	diciembre	2010	onychiuridae	0.066225112	219.8822	35.752	V	collembolla	poduromorpha	euedaphic	microphytophages	7.82	4.61	0.39	7.1	1.23	0.14	7.5	1.53	0.9	1.6	0.3476	0.08	0.039942857	24	0	210864.73296012	1701090000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
98	N	triangulo	centro	diciembre	2010	onychiuridae	0.043536577	188.7761	31.9776	V	collembolla	poduromorpha	euedaphic	microphytophages	7.82	4.61	0.39	7.1	1.23	0.14	7.5	1.53	0.9	1.6	0.3476	0.08	0.039942857	24	0	210864.73296012	1701090000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
99	N	triangulo	centro	diciembre	2010	onychiuridae	0.041838796	186.0652	34.3852	V	collembolla	poduromorpha	euedaphic	microphytophages	7.82	4.61	0.39	7.1	1.23	0.14	7.5	1.53	0.9	1.6	0.3476	0.08	0.039942857	24	0	210864.73296012	1701090000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
100	N	triangulo	centro	diciembre	2010	onychiuridae	0.037842842	179.3958	31.2703	V	collembolla	poduromorpha	euedaphic	microphytophages	7.82	4.61	0.39	7.1	1.23	0.14	7.5	1.53	0.9	1.6	0.3476	0.08	0.039942857	24	0	210864.73296012	1701090000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
101	N	triangulo	centro	diciembre	2010	onychiuridae	0.073335032	228.1892	44.2228	V	collembolla	poduromorpha	euedaphic	microphytophages	7.82	4.61	0.39	7.1	1.23	0.14	7.5	1.53	0.9	1.6	0.3476	0.08	0.039942857	24	0	210864.73296012	1701090000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
102	N	triangulo	centro	diciembre	2010	onychiuridae	0.07163312	226.2491	43.0511	V	collembolla	poduromorpha	euedaphic	microphytophages	7.82	4.61	0.39	7.1	1.23	0.14	7.5	1.53	0.9	1.6	0.3476	0.08	0.039942857	24	0	210864.73296012	1701090000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
103	N	triangulo	centro	diciembre	2010	oripodoidea	4.575139211	406.9627	264.2695	V	acari	oribatida	hemiedaphic	detritivore	7.82	4.61	0.39	7.1	1.23	0.14	7.5	1.53	0.9	1.6	0.3476	0.08	0.039942857	24	0	210864.73296012	1701090000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
104	N	triangulo	centro	diciembre	2010	oppioidea	0.51922317	229.7648	108.2172	V	acari	oribatida	euedaphic	microphytophages	7.82	4.61	0.39	7.1	1.23	0.14	7.5	1.53	0.9	1.6	0.3476	0.08	0.039942857	24	0	210864.73296012	1701090000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
105	N	triangulo	centro	diciembre	2010	bdelloidea	0.992035349	349.7664	173.0577	V	acari	trombidiformes	euedaphic	predator	7.82	4.61	0.39	7.1	1.23	0.14	7.5	1.53	0.9	1.6	0.3476	0.08	0.039942857	24	0	210864.73296012	1701090000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
106	N	triangulo	centro	diciembre	2010	bdelloidea	0.517109749	281.4902	129.9003	V	acari	trombidiformes	euedaphic	predator	7.82	4.61	0.39	7.1	1.23	0.14	7.5	1.53	0.9	1.6	0.3476	0.08	0.039942857	24	0	210864.73296012	1701090000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
107	N	triangulo	centro	diciembre	2010	Apo_ros	10433.2727275489			V	engineer	crassiclitellata	euedaphic	detritivore	7.82	4.61	0.39	7.1	1.23	0.14	7.5	1.53	0.9	1.6	0.3476	0.08	0.039942857	24	0	210864.73296012	1701090000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
108	N	triangulo	centro	diciembre	2010	Apo_ros	10433.2727275489			V	engineer	crassiclitellata	euedaphic	detritivore	7.82	4.61	0.39	7.1	1.23	0.14	7.5	1.53	0.9	1.6	0.3476	0.08	0.039942857	24	0	210864.73296012	1701090000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
109	N	triangulo	centro	diciembre	2010	Apo_ros	10433.2727275489			V	engineer	crassiclitellata	euedaphic	detritivore	7.82	4.61	0.39	7.1	1.23	0.14	7.5	1.53	0.9	1.6	0.3476	0.08	0.039942857	24	0	210864.73296012	1701090000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
110	N	triangulo	centro	diciembre	2010	octala	86228.4353739293			V	engineer	crassiclitellata	euedaphic	detritivore	7.82	4.61	0.39	7.1	1.23	0.14	7.5	1.53	0.9	1.6	0.3476	0.08	0.039942857	24	0	210864.73296012	1701090000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
111	N	triangulo	centro	diciembre	2010	octala	86228.4353739293			V	engineer	crassiclitellata	euedaphic	detritivore	7.82	4.61	0.39	7.1	1.23	0.14	7.5	1.53	0.9	1.6	0.3476	0.08	0.039942857	24	0	210864.73296012	1701090000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
112	N	triangulo	centro	diciembre	2010	octala	86228.4353739293			V	engineer	crassiclitellata	euedaphic	detritivore	7.82	4.61	0.39	7.1	1.23	0.14	7.5	1.53	0.9	1.6	0.3476	0.08	0.039942857	24	0	210864.73296012	1701090000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
113	N	triangulo	centro	diciembre	2010	octacy	373157.28262416			V	engineer	crassiclitellata	euedaphic	detritivore	7.82	4.61	0.39	7.1	1.23	0.14	7.5	1.53	0.9	1.6	0.3476	0.08	0.039942857	24	0	210864.73296012	1701090000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
114	N	triangulo	centro	diciembre	2010	octacy	373157.28262416			V	engineer	crassiclitellata	euedaphic	detritivore	7.82	4.61	0.39	7.1	1.23	0.14	7.5	1.53	0.9	1.6	0.3476	0.08	0.039942857	24	0	210864.73296012	1701090000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
115	N	triangulo	centro	diciembre	2010	octacy	373157.28262416			V	engineer	crassiclitellata	euedaphic	detritivore	7.82	4.61	0.39	7.1	1.23	0.14	7.5	1.53	0.9	1.6	0.3476	0.08	0.039942857	24	0	210864.73296012	1701090000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
116	N	triangulo	centro	diciembre	2010	lom_juv	1900.27763655523			V	engineer	crassiclitellata	euedaphic	detritivore	7.82	4.61	0.39	7.1	1.23	0.14	7.5	1.53	0.9	1.6	0.3476	0.08	0.039942857	24	0	210864.73296012	1701090000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
117	N	triangulo	centro	diciembre	2010	lom_juv	1900.27763655523			V	engineer	crassiclitellata	euedaphic	detritivore	7.82	4.61	0.39	7.1	1.23	0.14	7.5	1.53	0.9	1.6	0.3476	0.08	0.039942857	24	0	210864.73296012	1701090000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
118	N	triangulo	este	agosto	2008	dermanyssoidea	15.7090208	678.2775	401.4261	I	acari	mesostigmata	epiedaphic	predator	14.3	2.75	2.25	7.3	1.14	0.16	5.89	1.63	0.99	1.21	0.35	1.1428	0.177723378	14.2	17.5	869579.16174864	940500000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
119	N	triangulo	este	agosto	2008	dermanyssoidea	13.71257578	648.8302	381.3231	I	acari	mesostigmata	epiedaphic	predator	14.3	2.75	2.25	7.3	1.14	0.16	5.89	1.63	0.99	1.21	0.35	1.1428	0.177723378	14.2	17.5	869579.16174864	940500000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
120	N	triangulo	este	agosto	2008	dermanyssoidea	4.598079753	432.0078	285.6652	I	acari	mesostigmata	epiedaphic	predator	14.3	2.75	2.25	7.3	1.14	0.16	5.89	1.63	0.99	1.21	0.35	1.1428	0.177723378	14.2	17.5	869579.16174864	940500000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
121	N	triangulo	este	agosto	2008	onychiuridae	0.549170543	474.5229	81.0695	I	collembolla	poduromorpha	euedaphic	microphytophages	14.3	2.75	2.25	7.3	1.14	0.16	5.89	1.63	0.99	1.21	0.35	1.1428	0.177723378	14.2	17.5	869579.16174864	940500000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
122	N	triangulo	este	agosto	2008	onychiuridae	0.211048643	335.1429	56.5962	I	collembolla	poduromorpha	euedaphic	microphytophages	14.3	2.75	2.25	7.3	1.14	0.16	5.89	1.63	0.99	1.21	0.35	1.1428	0.177723378	14.2	17.5	869579.16174864	940500000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
123	N	triangulo	este	agosto	2008	onychiuridae	0.123749688	276.0102	55.2869	I	collembolla	poduromorpha	euedaphic	microphytophages	14.3	2.75	2.25	7.3	1.14	0.16	5.89	1.63	0.99	1.21	0.35	1.1428	0.177723378	14.2	17.5	869579.16174864	940500000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
124	N	triangulo	este	agosto	2008	onychiuridae	0.20621771	332.3327	76.0345	I	collembolla	poduromorpha	euedaphic	microphytophages	14.3	2.75	2.25	7.3	1.14	0.16	5.89	1.63	0.99	1.21	0.35	1.1428	0.177723378	14.2	17.5	869579.16174864	940500000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
125	N	triangulo	este	agosto	2008	onychiuridae	0.089056578	244.8891	64.4235	I	collembolla	poduromorpha	euedaphic	microphytophages	14.3	2.75	2.25	7.3	1.14	0.16	5.89	1.63	0.99	1.21	0.35	1.1428	0.177723378	14.2	17.5	869579.16174864	940500000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
126	N	triangulo	este	agosto	2008	onychiuridae	0.089551985	245.3836	57.6222	I	collembolla	poduromorpha	euedaphic	microphytophages	14.3	2.75	2.25	7.3	1.14	0.16	5.89	1.63	0.99	1.21	0.35	1.1428	0.177723378	14.2	17.5	869579.16174864	940500000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
127	N	triangulo	este	agosto	2008	onychiuridae	0.145607258	292.8276	53.125	I	collembolla	poduromorpha	euedaphic	microphytophages	14.3	2.75	2.25	7.3	1.14	0.16	5.89	1.63	0.99	1.21	0.35	1.1428	0.177723378	14.2	17.5	869579.16174864	940500000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
128	N	triangulo	este	agosto	2008	onychiuridae	0.160312283	303.2537	65.6994	I	collembolla	poduromorpha	euedaphic	microphytophages	14.3	2.75	2.25	7.3	1.14	0.16	5.89	1.63	0.99	1.21	0.35	1.1428	0.177723378	14.2	17.5	869579.16174864	940500000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
129	N	triangulo	este	agosto	2008	onychiuridae	0.162330722	304.6366	66.2176	I	collembolla	poduromorpha	euedaphic	microphytophages	14.3	2.75	2.25	7.3	1.14	0.16	5.89	1.63	0.99	1.21	0.35	1.1428	0.177723378	14.2	17.5	869579.16174864	940500000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
130	N	triangulo	este	agosto	2008	onychiuridae	0.10862676	263.2332	65.6994	I	collembolla	poduromorpha	euedaphic	microphytophages	14.3	2.75	2.25	7.3	1.14	0.16	5.89	1.63	0.99	1.21	0.35	1.1428	0.177723378	14.2	17.5	869579.16174864	940500000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
131	N	triangulo	este	agosto	2008	onychiuridae	0.162330722	304.6366	66.2176	I	collembolla	poduromorpha	euedaphic	microphytophages	14.3	2.75	2.25	7.3	1.14	0.16	5.89	1.63	0.99	1.21	0.35	1.1428	0.177723378	14.2	17.5	869579.16174864	940500000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
132	N	triangulo	este	agosto	2008	onychiuridae	0.10862676	263.2332	65.6994	I	collembolla	poduromorpha	euedaphic	microphytophages	14.3	2.75	2.25	7.3	1.14	0.16	5.89	1.63	0.99	1.21	0.35	1.1428	0.177723378	14.2	17.5	869579.16174864	940500000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
133	N	triangulo	este	agosto	2008	onychiuridae	0.210566528	334.8643	95.8616	I	collembolla	poduromorpha	euedaphic	microphytophages	14.3	2.75	2.25	7.3	1.14	0.16	5.89	1.63	0.99	1.21	0.35	1.1428	0.177723378	14.2	17.5	869579.16174864	940500000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
134	N	triangulo	este	agosto	2008	onychiuridae	0.095516466	251.2051	40.745	I	collembolla	poduromorpha	euedaphic	microphytophages	14.3	2.75	2.25	7.3	1.14	0.16	5.89	1.63	0.99	1.21	0.35	1.1428	0.177723378	14.2	17.5	869579.16174864	940500000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
135	N	triangulo	este	agosto	2008	onychiuridae	0.148518781	294.9434	46.875	I	collembolla	poduromorpha	euedaphic	microphytophages	14.3	2.75	2.25	7.3	1.14	0.16	5.89	1.63	0.99	1.21	0.35	1.1428	0.177723378	14.2	17.5	869579.16174864	940500000	S 35º 03´289´´	W 59º 41´043´´	35.1302777777778	59.6952777777778	-35.1302777777778	-59.6952777777778
