ID;system;site;sample;month;year;specie;ind;biomass;length;width;season;class;order;habitat;guild;diet;P;MO;CE;Ph;DAP;HR;Ca;Mg;NA;K;N;ARA;RESP;RM_0-5;RM_5=10
100;A;casuarina;sur;diciembre;2010;isotomidae;6;0,852697256;524,4576;158,9704;V;collembolla;entomobryomorpha;hemiedaphic;detritivore;macrophytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
101;A;casuarina;sur;diciembre;2010;isotomidae;7;0,80084045;512,7535;160,6775;V;collembolla;entomobryomorpha;hemiedaphic;detritivore;macrophytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
102;A;casuarina;sur;diciembre;2010;isotomidae;8;0,905032678;535,8163;128,2983;V;collembolla;entomobryomorpha;hemiedaphic;detritivore;macrophytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
103;A;casuarina;sur;diciembre;2010;isotomidae;9;0,551216289;448,2855;140,6198;V;collembolla;entomobryomorpha;hemiedaphic;detritivore;macrophytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
104;A;casuarina;sur;diciembre;2010;isotomidae;10;1,051206748;565,4651;139,0373;V;collembolla;entomobryomorpha;hemiedaphic;detritivore;macrophytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
105;A;casuarina;sur;diciembre;2010;isotomidae;11;0,981675599;551,7154;136,4266;V;collembolla;entomobryomorpha;hemiedaphic;detritivore;macrophytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
106;A;casuarina;sur;diciembre;2010;isotomidae;12;0,523709391;440,1064;117,1866;V;collembolla;entomobryomorpha;hemiedaphic;detritivore;macrophytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
107;A;casuarina;sur;diciembre;2010;isotomidae;13;1,335575544;616,3236;148,9617;V;collembolla;entomobryomorpha;hemiedaphic;detritivore;macrophytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
108;A;casuarina;sur;diciembre;2010;isotomidae;14;1,414338533;629,1587;144,9617;V;collembolla;entomobryomorpha;hemiedaphic;detritivore;macrophytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
109;A;casuarina;sur;diciembre;2010;isotomidae;15;1,414338533;629,1587;144,3939;V;collembolla;entomobryomorpha;hemiedaphic;detritivore;macrophytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
110;A;casuarina;sur;diciembre;2010;isotomidae;16;0,85435981;524,8252;70,995;V;collembolla;entomobryomorpha;hemiedaphic;detritivore;macrophytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
111;A;casuarina;sur;diciembre;2010;isotomidae;17;1,537825901;648,3912;151,2788;V;collembolla;entomobryomorpha;hemiedaphic;detritivore;macrophytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
112;A;casuarina;sur;diciembre;2010;isotomidae;18;0,931750413;541,4533;151,0906;V;collembolla;entomobryomorpha;hemiedaphic;detritivore;macrophytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
113;A;casuarina;sur;diciembre;2010;isotomidae;19;0,698560264;488,1604;97,9512;V;collembolla;entomobryomorpha;hemiedaphic;detritivore;macrophytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
114;A;casuarina;sur;diciembre;2010;onychiuridae;20;1,366047615;660,9512;196,2395;V;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
115;A;casuarina;sur;diciembre;2010;onychiuridae;21;0,522059309;465,8668;76,1185;V;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
116;A;casuarina;sur;diciembre;2010;onychiuridae;22;1,339762415;656,2979;123,1431;V;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
117;A;casuarina;sur;diciembre;2010;onychiuridae;23;0,497412565;457,7457;72,8172;V;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
118;A;casuarina;sur;diciembre;2010;onychiuridae;24;0,643279355;502,6159;62,349;V;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
119;A;casuarina;sur;diciembre;2010;onychiuridae;25;0,810733484;546,7312;93,37332;V;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
120;A;casuarina;sur;diciembre;2010;onychiuridae;26;4,063310537;982,4716;167,5952;V;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
121;A;casuarina;sur;diciembre;2010;onychiuridae;27;0,474470704;449,9529;101,0586;V;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
122;A;casuarina;sur;diciembre;2010;onychiuridae;28;0,744105041;529,9448;87,9835;V;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
123;A;casuarina;sur;diciembre;2010;onychiuridae;29;0,441108959;438,1805;97,263;V;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
124;A;casuarina;sur;diciembre;2010;onychiuridae;30;0,638427282;501,234;142,0511;V;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
125;A;casuarina;sur;diciembre;2010;onychiuridae;31;0,528126983;467,8285;115,7742;V;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
126;A;casuarina;sur;diciembre;2010;onychiuridae;32;1,667580409;710,6699;157,3967;V;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
127;A;casuarina;sur;diciembre;2010;onychiuridae;33;2,721333826;849,2031;219,2049;V;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
128;A;casuarina;sur;diciembre;2010;onychiuridae;34;2,662714619;842,5052;260,8723;V;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
129;A;casuarina;sur;diciembre;2010;onychiuridae;35;0,624844351;497,3296;95,9839;V;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
130;A;casuarina;sur;diciembre;2010;onychiuridae;36;1,513871722;686,1136;143,9368;V;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
131;A;casuarina;sur;diciembre;2010;onychiuridae;37;0,606215487;491,8859;137,7954;V;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
132;A;casuarina;sur;diciembre;2010;onychiuridae;38;1,911401096;746,825;165,6057;V;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
133;A;casuarina;sur;diciembre;2010;onychiuridae;39;0,541293231;472,0364;144,2853;V;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
134;A;casuarina;sur;diciembre;2010;onychiuridae;40;1,238999564;637,9008;119,7644;V;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
135;A;casuarina;sur;diciembre;2010;onychiuridae;41;1,584698181;697,6168;130,0012;V;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
136;A;casuarina;sur;diciembre;2010;onychiuridae;42;0,493306706;456,3681;63,9431;V;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
137;A;casuarina;sur;diciembre;2010;onychiuridae;43;2,141298426;778,3149;241,0819;V;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
138;A;casuarina;sur;diciembre;2010;onychiuridae;44;3,933581779;970,9474;317,2788;V;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
139;A;casuarina;sur;diciembre;2010;onychiuridae;45;2,832676382;861,6767;272,2769;V;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
140;A;casuarina;sur;diciembre;2010;onychiuridae;46;1,584304035;697,5537;153,6443;V;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
141;A;casuarina;sur;diciembre;2010;onychiuridae;47;0,94513649;578,0934;104,7014;V;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
142;A;casuarina;sur;diciembre;2010;onychiuridae;48;1,968430011;754,852;133,8971;V;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
143;A;casuarina;sur;diciembre;2010;onychiuridae;49;0,643170956;502,5851;110,0539;V;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
144;A;casuarina;sur;diciembre;2010;onychiuridae;50;1,05113178;600,8754;173,4112;V;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
145;A;casuarina;sur;diciembre;2010;onychiuridae;51;0,516966661;464,2091;84,1088;V;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
146;A;casuarina;sur;diciembre;2010;onychiuridae;52;0,767992767;536,0691;115,9546;V;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
147;A;casuarina;sur;diciembre;2010;onychiuridae;53;0,964677012;582,4113;167,0407;V;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
148;A;casuarina;sur;diciembre;2010;onychiuridae;54;0,587302669;486,2492;104,0169;V;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
149;A;casuarina;sur;diciembre;2010;onychiuridae;55;2,287263449;797,2041;292,895;V;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
150;A;casuarina;sur;diciembre;2010;onychiuridae;56;0,779484934;538,9723;120,3543;V;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
151;A;casuarina;sur;diciembre;2010;onychiuridae;57;0,529023411;468,1171;106,6731;V;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
152;A;casuarina;sur;diciembre;2010;onychiuridae;58;2,754167814;852,9147;190,72;V;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
153;A;casuarina;sur;diciembre;2010;onychiuridae;59;1,452701464;675,8998;110,2127;V;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
154;A;casuarina;sur;diciembre;2010;onychiuridae;60;0,465276617;446,7626;72,5196;V;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
155;A;casuarina;sur;diciembre;2010;onychiuridae;61;0,293677607;377,9267;110,2127;V;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
156;A;casuarina;sur;diciembre;2010;onychiuridae;62;0,359662178;406,8331;67,6041;V;collembolla;poduromorpha;euedaphic;microphytophages;microphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
157;A;casuarina;sur;diciembre;2010;bdelloidea;63;0,213128293;209,4833;72,5838;V;acari;trombidiformes;euedaphic;predator;predator;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
158;A;casuarina;sur;diciembre;2010;bdelloidea;64;0,090148441;157,2492;60,3947;V;acari;trombidiformes;euedaphic;predator;predator;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
159;A;casuarina;sur;diciembre;2010;bdelloidea;65;0,185460854;199,9953;76,6553;V;acari;trombidiformes;euedaphic;predator;predator;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
160;A;casuarina;sur;diciembre;2010;eupodoidea;66;0,530279165;283,8598;111,2236;V;acari;trombidiformes;hemiedaphic;predator;predator;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
161;A;casuarina;sur;diciembre;2010;eupodoidea;67;0,459307013;270,5848;89,3512;V;acari;trombidiformes;hemiedaphic;predator;predator;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
162;A;casuarina;sur;diciembre;2010;eupodoidea;68;0,258177952;223,3103;83,3083;V;acari;trombidiformes;hemiedaphic;predator;predator;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
163;A;casuarina;sur;diciembre;2010;eupodoidea;69;0,525098693;282,9324;79,9706;V;acari;trombidiformes;hemiedaphic;predator;predator;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
164;A;casuarina;sur;diciembre;2010;eupodoidea;70;0,216146712;210,4676;84,2811;V;acari;trombidiformes;hemiedaphic;predator;predator;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
165;A;casuarina;sur;diciembre;2010;oripodoidea;71;5,357220547;424,2939;281,8658;V;acari;oribatida;hemiedaphic;detritivore;panphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
166;A;casuarina;sur;diciembre;2010;oripodoidea;72;4,468736803;426,5874;246,082;V;acari;oribatida;hemiedaphic;detritivore;panphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
167;A;casuarina;sur;diciembre;2010;oripodoidea;73;3,39508364;400,0451;217,8333;V;acari;oribatida;hemiedaphic;detritivore;panphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
168;A;casuarina;sur;diciembre;2010;oripodoidea;74;4,346351194;395,0056;263,7058;V;acari;oribatida;hemiedaphic;detritivore;panphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
169;A;casuarina;sur;diciembre;2010;oripodoidea;75;5,056955836;417,1579;275,8501;V;acari;oribatida;hemiedaphic;detritivore;panphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
170;A;casuarina;sur;diciembre;2010;oripodoidea;76;3,436946163;383,1807;230,978;V;acari;oribatida;hemiedaphic;detritivore;panphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
171;A;casuarina;sur;diciembre;2010;oripodoidea;77;2,76166882;347,9694;220,8786;V;acari;oribatida;hemiedaphic;detritivore;panphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
172;A;casuarina;sur;diciembre;2010;oripodoidea;78;4,724608867;425,3893;256,9008;V;acari;oribatida;hemiedaphic;detritivore;panphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
173;A;casuarina;sur;diciembre;2010;oripodoidea;79;4,58337843;446,1697;237,8935;V;acari;oribatida;hemiedaphic;detritivore;panphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
174;A;casuarina;sur;diciembre;2010;oripodoidea;80;3,101792889;376,1427;219,3099;V;acari;oribatida;hemiedaphic;detritivore;panphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
175;A;casuarina;sur;diciembre;2010;oripodoidea;81;5,238543193;444,7544;262,6791;V;acari;oribatida;hemiedaphic;detritivore;panphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
176;A;casuarina;sur;diciembre;2010;oripodoidea;82;3,512388407;392,0685;228,4457;V;acari;oribatida;hemiedaphic;detritivore;panphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
177;A;casuarina;sur;diciembre;2010;oripodoidea;83;4,31252651;405,1088;254,6854;V;acari;oribatida;hemiedaphic;detritivore;panphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
178;A;casuarina;sur;diciembre;2010;oripodoidea;84;3,686959806;373,7405;249,9707;V;acari;oribatida;hemiedaphic;detritivore;panphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
179;A;casuarina;sur;diciembre;2010;oripodoidea;85;4,307437391;407,7221;252,5843;V;acari;oribatida;hemiedaphic;detritivore;panphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
180;A;casuarina;sur;diciembre;2010;oripodoidea;86;3,871533852;390,9182;245,731;V;acari;oribatida;hemiedaphic;detritivore;panphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
181;A;casuarina;sur;diciembre;2010;oripodoidea;87;4,161613534;427,2643;233,4507;V;acari;oribatida;hemiedaphic;detritivore;panphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
182;A;casuarina;sur;diciembre;2010;oripodoidea;88;5,487013465;433,9576;279,3515;V;acari;oribatida;hemiedaphic;detritivore;panphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
183;A;casuarina;sur;diciembre;2010;oppioidea;89;1,488694066;308,7221;163,1564;V;acari;oribatida;euedaphic;microphytophages;microphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
184;A;casuarina;sur;diciembre;2010;oppioidea;90;1,042877952;275,2073;144,526;V;acari;oribatida;euedaphic;microphytophages;microphytophages;4,986236667;2,5125;0,232;5,93;1,291163731;0,154116253;8,1;1,725;0,94;2,05;0,1954;0,147;0,007371429;4;8,5
